Input1_Quantity,Input1_Name,Input1_ID,Input2_Quantity,Input2_Name,Input2_ID,Output_Quantity,Output_Name,Output_ID
5,Cinderbat,L28,2,Leatherback,E35,2,Cryo,E2
5,Cinderbat,L28,5,Cavernshade,E36,2,Aero,E3
5,Cinderbat,L28,5,Dragonfly,E37,2,Wartybug,L13
5,Cinderbat,L28,2,Blizzard,L2,1,Spike,L14
5,Cinderbat,L28,2,Tempest,L3,1,Endstone Protector,L9
5,Cinderbat,L28,2,Chameleon,L4,1,Megalith,L29
5,Cinderbat,L28,2,Tiamat,L6,1,Endstone Protector,L9
5,Cinderbat,L28,2,Tortoise,L8,1,Spike,L14
5,Cinderbat,L28,5,Endstone Protector,L9,1,Kraken,L15
5,Cinderbat,L28,2,Naga,L11,1,Spike,L14
5,Cinderbat,L28,5,Lapis Creeper,L12,1,Kraken,L15
5,Cinderbat,L28,5,Spike,L14,1,Taurus,L17
5,Cinderbat,L28,5,Kraken,L15,1,Burningsoul,L27
5,Cinderbat,L28,5,Taurus,L17,1,Shinyfish,L23
5,Cinderbat,L28,5,Daemon,L18,1,Burningsoul,L27
5,Cinderbat,L28,5,Moltenfish,L20,1,Shinyfish,L23
5,Cinderbat,L28,5,Shinyfish,L23,1,Lord Jawbus,L26
5,Cinderbat,L28,5,Ananke,L24,1,Burningsoul,L27
5,Cinderbat,L28,5,Hideonbox,L25,2,Hideonsack,E16
5,Cinderbat,L28,5,Burningsoul,L27,1,Power Dragon,L30
5,Cinderbat,L28,5,Power Dragon,L30,1,Apex Dragon,L33
5,Cinderbat,L28,5,Condor,L31,2,Dodo,L34
5,Cinderbat,L28,5,Dodo,L34,2,Condor,L31
5,Cinderbat,L28,2,Starborn,L44,2,Tenebris,L1
2,Megalith,L29,2,Grove,C1,1,Phanpyre,C4
2,Megalith,L29,2,Flash,C3,1,Lapis Zombie,C9
2,Megalith,L29,5,Phanpyre,C4,1,Phanflare,C7
2,Megalith,L29,5,Cod,C5,2,Mist,C2
2,Megalith,L29,5,Phanflare,C7,1,Hideonleaf,C10
2,Megalith,L29,5,Night Squid,C8,2,Mist,C2
2,Megalith,L29,5,Lapis Zombie,C9,1,Chill,C12
2,Megalith,L29,5,Hideonleaf,C10,1,Mudworm,C25
2,Megalith,L29,5,Verdant,C11,2,Mist,C2
2,Megalith,L29,5,Chill,C12,1,Voracious Spider,C15
2,Megalith,L29,5,Sea Archer,C14,2,Mist,C2
2,Megalith,L29,5,Voracious Spider,C15,1,Tank Zombie,C18
2,Megalith,L29,5,Hideongift,C16,1,Mudworm,C25
2,Megalith,L29,5,Birries,C17,2,Mist,C2
2,Megalith,L29,5,Tank Zombie,C18,1,Zealot,C21
2,Megalith,L29,5,Crow,C19,1,Mudworm,C25
2,Megalith,L29,2,Tadgang,C20,2,Mist,C2
2,Megalith,L29,5,Zealot,C21,1,Golden Ghoul,C27
2,Megalith,L29,5,Coralot,C23,2,Mist,C2
2,Megalith,L29,5,Harpy,C24,1,Golden Ghoul,C27
2,Megalith,L29,5,Mudworm,C25,2,Grove,C1
2,Megalith,L29,5,Golden Ghoul,C27,1,Azure,C29
2,Megalith,L29,5,Azure,C29,1,Bezal,C30
2,Megalith,L29,5,Bezal,C30,1,Yog,C33
2,Megalith,L29,5,Yog,C33,1,Miner Zombie,C36
2,Megalith,L29,5,Boreal Owl,C34,2,Condor,L31
2,Megalith,L29,2,Newt,C35,2,Leviathan,E5
2,Megalith,L29,5,Miner Zombie,C36,2,Flash,C3
2,Megalith,L29,2,Bramble,U1,1,Pest,U10
2,Megalith,L29,2,Quake,U3,1,Rain Slime,U12
2,Megalith,L29,5,Sparrow,U4,1,Pest,U10
2,Megalith,L29,5,Goldfin,U5,2,Tide,U2
2,Megalith,L29,5,Troglobyte,U6,1,Rain Slime,U12
2,Megalith,L29,5,Hideoncave,U7,1,Pest,U10
2,Megalith,L29,2,Salamander,U8,2,Leviathan,E5
2,Megalith,L29,2,Cuboa,U9,1,Rain Slime,U12
2,Megalith,L29,5,Pest,U10,1,Bambuleaf,U25
2,Megalith,L29,2,Mossybit,U11,2,Tide,U2
2,Megalith,L29,5,Rain Slime,U12,1,Seer,U15
2,Megalith,L29,5,Seer,U15,1,Obsidian Defender,U18
2,Megalith,L29,5,Heron,U16,1,Bambuleaf,U25
2,Megalith,L29,5,Obsidian Defender,U18,1,Zombie Soldier,U24
2,Megalith,L29,5,Salmon,U20,2,Tide,U2
2,Megalith,L29,2,Viper,U21,1,Zombie Soldier,U24
2,Megalith,L29,5,Praying Mantis,U22,1,Bambuleaf,U25
2,Megalith,L29,5,Zombie Soldier,U24,1,Sycophant,U27
2,Megalith,L29,5,Bambuleaf,U25,1,Mochibear,U31
2,Megalith,L29,5,Sycophant,U27,1,Soul of the Alpha,U30
2,Megalith,L29,5,Seagull,U28,1,Mochibear,U31
2,Megalith,L29,5,Ent,U29,2,Tide,U2
2,Megalith,L29,5,Soul of the Alpha,U30,1,Flaming Spider,U33
2,Megalith,L29,5,Mochibear,U31,2,Pandarai,E4
2,Megalith,L29,5,Magma Slug,U32,2,Tide,U2
2,Megalith,L29,5,Flaming Spider,U33,1,Bruiser,U36
2,Megalith,L29,5,Kiwi,U34,2,Condor,L31
2,Megalith,L29,5,Bruiser,U36,2,Quake,U3
2,Megalith,L29,5,Stridersurfer,U38,2,Tide,U2
2,Megalith,L29,2,Rana,U39,2,Quake,U3
2,Megalith,L29,5,Termite,U40,2,Bramble,U1
2,Megalith,L29,2,Sylvan,R1,1,Beaconmite,R7
2,Megalith,L29,2,Bolt,R3,1,Glacite Walker,R6
2,Megalith,L29,5,Bambloom,R4,1,Beaconmite,R7
2,Megalith,L29,2,Toad,R5,2,Cascade,R2
2,Megalith,L29,5,Glacite Walker,R6,1,Drowned,R18
2,Megalith,L29,5,Beaconmite,R7,1,Invisibug,R10
2,Megalith,L29,2,Lizard King,R8,2,Leviathan,E5
2,Megalith,L29,2,Python,R9,1,Drowned,R18
2,Megalith,L29,5,Invisibug,R10,1,Dreadwing,R49
2,Megalith,L29,5,Piranha,R11,2,Cascade,R2
2,Megalith,L29,5,Hideongeon,R13,1,Dreadwing,R49
2,Megalith,L29,5,Lapis Skeleton,R15,1,Drowned,R18
2,Megalith,L29,5,Cropeetle,R16,1,Dreadwing,R49
2,Megalith,L29,5,Drowned,R18,1,Star Sentry,R21
2,Megalith,L29,5,Star Sentry,R21,1,Arachne,R24
2,Megalith,L29,5,Hideondra,R22,1,Dreadwing,R49
2,Megalith,L29,5,Abyssal Lanternfish,R23,2,Cascade,R2
2,Megalith,L29,5,Arachne,R24,1,Revenant,R27
2,Megalith,L29,5,Bitbug,R25,1,Dreadwing,R49
2,Megalith,L29,5,Revenant,R27,1,Skeletor,R30
2,Megalith,L29,5,Silentdepth,R29,2,Cascade,R2
2,Megalith,L29,5,Skeletor,R30,1,Thyst,R31
2,Megalith,L29,5,Thyst,R31,1,Kada Knight,R36
2,Megalith,L29,5,Quartzfang,R33,1,Kada Knight,R36
2,Megalith,L29,5,Hideonring,R34,1,Dreadwing,R49
2,Megalith,L29,5,Snowfin,R35,2,Cascade,R2
2,Megalith,L29,5,Kada Knight,R36,1,Wither Specter,R39
2,Megalith,L29,5,Carrot King,R38,2,Cascade,R2
2,Megalith,L29,5,Wither Specter,R39,1,Matcho,R42
2,Megalith,L29,5,Matcho,R42,1,Crocodile,R45
2,Megalith,L29,5,Ladybug,R43,1,Dreadwing,R49
2,Megalith,L29,5,Lumisquid,R44,2,Cascade,R2
2,Megalith,L29,2,Crocodile,R45,1,Draconic,R57
2,Megalith,L29,2,Bullfrog,R46,2,Cascade,R2
2,Megalith,L29,5,Dreadwing,R49,1,Fungloom,R52
2,Megalith,L29,5,Joydive,R50,2,Cascade,R2
2,Megalith,L29,5,Stalagmight,R51,1,Draconic,R57
2,Megalith,L29,5,Fungloom,R52,2,Sylvan,R1
2,Megalith,L29,2,Eel,R53,2,Moray Eel,E11
2,Megalith,L29,2,King Cobra,R54,1,Draconic,R57
2,Megalith,L29,5,Lava Flame,R56,2,Cascade,R2
2,Megalith,L29,5,Draconic,R57,1,Wither,R60
2,Megalith,L29,5,Falcon,R58,2,Condor,L31
2,Megalith,L29,5,Inferno Koi,R59,2,Cascade,R2
2,Megalith,L29,5,Wither,R60,2,Bolt,R3
2,Megalith,L29,2,Gecko,R61,2,Sylvan,R1
2,Megalith,L29,2,Terra,E1,1,XYZ,E34
2,Megalith,L29,2,Cryo,E2,2,Blizzard,L2
2,Megalith,L29,2,Aero,E3,1,Thorn,E12
2,Megalith,L29,5,Pandarai,E4,1,XYZ,E34
2,Megalith,L29,2,Leviathan,E5,2,Cryo,E2
2,Megalith,L29,2,Alligator,E6,1,Thorn,E12
2,Megalith,L29,2,Fenlord,E7,2,Cryo,E2
2,Megalith,L29,2,Basilisk,E9,1,Thorn,E12
2,Megalith,L29,2,Iguana,E10,1,XYZ,E34
2,Megalith,L29,2,Moray Eel,E11,2,Cryo,E2
2,Megalith,L29,5,Thorn,E12,1,Bal,E15
2,Megalith,L29,5,Lunar Moth,E13,1,XYZ,E34
2,Megalith,L29,2,Fire Eel,E14,2,Cryo,E2
2,Megalith,L29,5,Bal,E15,1,Flare,E18
2,Megalith,L29,5,Hideonsack,E16,1,XYZ,E34
2,Megalith,L29,5,Water Hydra,E17,2,Cryo,E2
2,Megalith,L29,5,Flare,E18,1,Prince,E21
2,Megalith,L29,5,Sea Emperor,E20,2,Cryo,E2
2,Megalith,L29,5,Prince,E21,1,Mimic,E24
2,Megalith,L29,2,Komodo Dragon,E22,1,XYZ,E34
2,Megalith,L29,5,Mimic,E24,1,Barbarian Duke X,E27
2,Megalith,L29,2,Shellwise,E26,2,Cryo,E2
2,Megalith,L29,5,Barbarian Duke X,E27,1,Hellwisp,E29
2,Megalith,L29,5,Toucan,E28,1,XYZ,E34
2,Megalith,L29,5,Hellwisp,E29,1,Ghost,E33
2,Megalith,L29,2,Caiman,E30,1,Ghost,E33
2,Megalith,L29,5,Firefly,E31,1,XYZ,E34
2,Megalith,L29,2,Sea Serpent,E32,2,Naga,L11
2,Megalith,L29,5,Ghost,E33,2,Aero,E3
2,Megalith,L29,5,XYZ,E34,2,Terra,E1
2,Megalith,L29,2,Leatherback,E35,2,Tortoise,L8
2,Megalith,L29,5,Cavernshade,E36,2,Aero,E3
2,Megalith,L29,5,Dragonfly,E37,2,Wartybug,L13
2,Megalith,L29,2,Tenebris,L1,1,Cinderbat,L28
2,Megalith,L29,2,Blizzard,L2,1,Spike,L14
2,Megalith,L29,2,Tempest,L3,1,Endstone Protector,L9
2,Megalith,L29,2,Chameleon,L4,1,Power Dragon,L30
2,Megalith,L29,2,Tiamat,L6,1,Endstone Protector,L9
2,Megalith,L29,2,Wyvern,L7,1,Cinderbat,L28
2,Megalith,L29,2,Tortoise,L8,1,Spike,L14
2,Megalith,L29,5,Endstone Protector,L9,1,Kraken,L15
2,Megalith,L29,2,Naga,L11,1,Spike,L14
2,Megalith,L29,5,Lapis Creeper,L12,1,Kraken,L15
2,Megalith,L29,5,Wartybug,L13,1,Cinderbat,L28
2,Megalith,L29,5,Spike,L14,1,Taurus,L17
2,Megalith,L29,5,Kraken,L15,1,Burningsoul,L27
2,Megalith,L29,5,Taurus,L17,1,Shinyfish,L23
2,Megalith,L29,5,Daemon,L18,1,Burningsoul,L27
2,Megalith,L29,5,Moltenfish,L20,1,Shinyfish,L23
2,Megalith,L29,5,Shinyfish,L23,1,Lord Jawbus,L26
2,Megalith,L29,5,Ananke,L24,1,Burningsoul,L27
2,Megalith,L29,5,Hideonbox,L25,1,Cinderbat,L28
2,Megalith,L29,5,Burningsoul,L27,1,Power Dragon,L30
2,Megalith,L29,5,Power Dragon,L30,1,Apex Dragon,L33
2,Megalith,L29,5,Condor,L31,2,Dodo,L34
2,Megalith,L29,5,Dodo,L34,2,Condor,L31
2,Megalith,L29,2,Starborn,L44,2,Blizzard,L2
5,Power Dragon,L30,2,Grove,C1,1,Phanpyre,C4
5,Power Dragon,L30,2,Mist,C2,1,Cod,C5
5,Power Dragon,L30,2,Flash,C3,1,Apex Dragon,L33
5,Power Dragon,L30,5,Phanpyre,C4,1,Phanflare,C7
5,Power Dragon,L30,5,Cod,C5,1,Night Squid,C8
5,Power Dragon,L30,5,Phanflare,C7,1,Hideonleaf,C10
5,Power Dragon,L30,5,Night Squid,C8,1,Verdant,C11
5,Power Dragon,L30,5,Lapis Zombie,C9,1,Apex Dragon,L33
5,Power Dragon,L30,5,Hideonleaf,C10,1,Mudworm,C25
5,Power Dragon,L30,5,Verdant,C11,1,Sea Archer,C14
5,Power Dragon,L30,5,Chill,C12,1,Apex Dragon,L33
5,Power Dragon,L30,5,Sea Archer,C14,1,Birries,C17
5,Power Dragon,L30,5,Voracious Spider,C15,1,Apex Dragon,L33
5,Power Dragon,L30,5,Hideongift,C16,1,Mudworm,C25
5,Power Dragon,L30,5,Birries,C17,1,Tadgang,C20
5,Power Dragon,L30,5,Tank Zombie,C18,1,Apex Dragon,L33
5,Power Dragon,L30,5,Crow,C19,1,Mudworm,C25
5,Power Dragon,L30,2,Tadgang,C20,1,Coralot,C23
5,Power Dragon,L30,5,Zealot,C21,1,Apex Dragon,L33
5,Power Dragon,L30,5,Coralot,C23,1,Apex Dragon,L33
5,Power Dragon,L30,5,Harpy,C24,2,Condor,L31
5,Power Dragon,L30,5,Mudworm,C25,1,Apex Dragon,L33
5,Power Dragon,L30,5,Golden Ghoul,C27,1,Apex Dragon,L33
5,Power Dragon,L30,5,Azure,C29,1,Apex Dragon,L33
5,Power Dragon,L30,5,Bezal,C30,1,Apex Dragon,L33
5,Power Dragon,L30,5,Yog,C33,1,Apex Dragon,L33
5,Power Dragon,L30,5,Boreal Owl,C34,2,Condor,L31
5,Power Dragon,L30,2,Newt,C35,1,Apex Dragon,L33
5,Power Dragon,L30,5,Miner Zombie,C36,1,Apex Dragon,L33
5,Power Dragon,L30,2,Bramble,U1,1,Pest,U10
5,Power Dragon,L30,2,Tide,U2,1,Mossybit,U11
5,Power Dragon,L30,2,Quake,U3,1,Apex Dragon,L33
5,Power Dragon,L30,5,Sparrow,U4,1,Pest,U10
5,Power Dragon,L30,5,Goldfin,U5,1,Mossybit,U11
5,Power Dragon,L30,5,Troglobyte,U6,1,Apex Dragon,L33
5,Power Dragon,L30,5,Hideoncave,U7,1,Pest,U10
5,Power Dragon,L30,2,Salamander,U8,1,Mossybit,U11
5,Power Dragon,L30,2,Cuboa,U9,1,Apex Dragon,L33
5,Power Dragon,L30,5,Pest,U10,1,Bambuleaf,U25
5,Power Dragon,L30,2,Mossybit,U11,1,Salmon,U20
5,Power Dragon,L30,5,Rain Slime,U12,1,Apex Dragon,L33
5,Power Dragon,L30,5,Seer,U15,1,Apex Dragon,L33
5,Power Dragon,L30,5,Heron,U16,1,Bambuleaf,U25
5,Power Dragon,L30,5,Obsidian Defender,U18,1,Apex Dragon,L33
5,Power Dragon,L30,5,Salmon,U20,1,Ent,U29
5,Power Dragon,L30,2,Viper,U21,1,Apex Dragon,L33
5,Power Dragon,L30,5,Praying Mantis,U22,1,Bambuleaf,U25
5,Power Dragon,L30,5,Zombie Soldier,U24,1,Apex Dragon,L33
5,Power Dragon,L30,5,Bambuleaf,U25,1,Mochibear,U31
5,Power Dragon,L30,5,Sycophant,U27,1,Apex Dragon,L33
5,Power Dragon,L30,5,Seagull,U28,1,Mochibear,U31
5,Power Dragon,L30,5,Ent,U29,1,Magma Slug,U32
5,Power Dragon,L30,5,Soul of the Alpha,U30,1,Apex Dragon,L33
5,Power Dragon,L30,5,Mochibear,U31,1,Apex Dragon,L33
5,Power Dragon,L30,5,Magma Slug,U32,1,Stridersurfer,U38
5,Power Dragon,L30,5,Flaming Spider,U33,1,Apex Dragon,L33
5,Power Dragon,L30,5,Kiwi,U34,2,Condor,L31
5,Power Dragon,L30,5,Bruiser,U36,1,Apex Dragon,L33
5,Power Dragon,L30,5,Stridersurfer,U38,1,Apex Dragon,L33
5,Power Dragon,L30,2,Rana,U39,1,Apex Dragon,L33
5,Power Dragon,L30,5,Termite,U40,1,Apex Dragon,L33
5,Power Dragon,L30,2,Sylvan,R1,1,Beaconmite,R7
5,Power Dragon,L30,2,Cascade,R2,1,Piranha,R11
5,Power Dragon,L30,2,Bolt,R3,1,Apex Dragon,L33
5,Power Dragon,L30,5,Bambloom,R4,1,Beaconmite,R7
5,Power Dragon,L30,2,Toad,R5,1,Piranha,R11
5,Power Dragon,L30,5,Glacite Walker,R6,1,Apex Dragon,L33
5,Power Dragon,L30,5,Beaconmite,R7,1,Invisibug,R10
5,Power Dragon,L30,2,Lizard King,R8,1,Piranha,R11
5,Power Dragon,L30,2,Python,R9,1,Apex Dragon,L33
5,Power Dragon,L30,5,Invisibug,R10,1,Dreadwing,R49
5,Power Dragon,L30,5,Piranha,R11,1,Abyssal Lanternfish,R23
5,Power Dragon,L30,5,Hideongeon,R13,1,Dreadwing,R49
5,Power Dragon,L30,5,Lapis Skeleton,R15,2,Lapis Creeper,L12
5,Power Dragon,L30,5,Cropeetle,R16,1,Dreadwing,R49
5,Power Dragon,L30,5,Drowned,R18,1,Apex Dragon,L33
5,Power Dragon,L30,5,Star Sentry,R21,1,Apex Dragon,L33
5,Power Dragon,L30,5,Hideondra,R22,1,Dreadwing,R49
5,Power Dragon,L30,5,Abyssal Lanternfish,R23,1,Silentdepth,R29
5,Power Dragon,L30,5,Arachne,R24,1,Apex Dragon,L33
5,Power Dragon,L30,5,Bitbug,R25,1,Dreadwing,R49
5,Power Dragon,L30,5,Revenant,R27,1,Apex Dragon,L33
5,Power Dragon,L30,5,Silentdepth,R29,1,Snowfin,R35
5,Power Dragon,L30,5,Skeletor,R30,1,Apex Dragon,L33
5,Power Dragon,L30,5,Thyst,R31,1,Apex Dragon,L33
5,Power Dragon,L30,5,Quartzfang,R33,1,Apex Dragon,L33
5,Power Dragon,L30,5,Hideonring,R34,1,Dreadwing,R49
5,Power Dragon,L30,5,Snowfin,R35,1,Carrot King,R38
5,Power Dragon,L30,5,Kada Knight,R36,1,Apex Dragon,L33
5,Power Dragon,L30,5,Carrot King,R38,1,Lumisquid,R44
5,Power Dragon,L30,5,Wither Specter,R39,1,Apex Dragon,L33
5,Power Dragon,L30,5,Matcho,R42,1,Apex Dragon,L33
5,Power Dragon,L30,5,Ladybug,R43,1,Dreadwing,R49
5,Power Dragon,L30,5,Lumisquid,R44,1,Joydive,R50
5,Power Dragon,L30,2,Crocodile,R45,1,Apex Dragon,L33
5,Power Dragon,L30,2,Bullfrog,R46,1,Joydive,R50
5,Power Dragon,L30,5,Dreadwing,R49,1,Fungloom,R52
5,Power Dragon,L30,5,Joydive,R50,1,Eel,R53
5,Power Dragon,L30,5,Stalagmight,R51,1,Apex Dragon,L33
5,Power Dragon,L30,5,Fungloom,R52,1,Apex Dragon,L33
5,Power Dragon,L30,2,Eel,R53,1,Lava Flame,R56
5,Power Dragon,L30,2,King Cobra,R54,1,Apex Dragon,L33
5,Power Dragon,L30,5,Lava Flame,R56,1,Inferno Koi,R59
5,Power Dragon,L30,5,Draconic,R57,1,Apex Dragon,L33
5,Power Dragon,L30,5,Falcon,R58,2,Condor,L31
5,Power Dragon,L30,5,Inferno Koi,R59,1,Apex Dragon,L33
5,Power Dragon,L30,5,Wither,R60,1,Apex Dragon,L33
5,Power Dragon,L30,2,Gecko,R61,1,Apex Dragon,L33
5,Power Dragon,L30,2,Terra,E1,1,XYZ,E34
5,Power Dragon,L30,2,Cryo,E2,1,Water Hydra,E17
5,Power Dragon,L30,2,Aero,E3,2,Tempest,L3
5,Power Dragon,L30,5,Pandarai,E4,1,XYZ,E34
5,Power Dragon,L30,2,Leviathan,E5,1,Water Hydra,E17
5,Power Dragon,L30,2,Alligator,E6,1,Apex Dragon,L33
5,Power Dragon,L30,2,Fenlord,E7,1,Water Hydra,E17
5,Power Dragon,L30,2,Basilisk,E9,1,Apex Dragon,L33
5,Power Dragon,L30,2,Iguana,E10,1,XYZ,E34
5,Power Dragon,L30,2,Moray Eel,E11,1,Water Hydra,E17
5,Power Dragon,L30,5,Thorn,E12,1,Apex Dragon,L33
5,Power Dragon,L30,5,Lunar Moth,E13,1,XYZ,E34
5,Power Dragon,L30,2,Fire Eel,E14,1,Water Hydra,E17
5,Power Dragon,L30,5,Bal,E15,1,Apex Dragon,L33
5,Power Dragon,L30,5,Hideonsack,E16,1,XYZ,E34
5,Power Dragon,L30,5,Water Hydra,E17,1,Sea Emperor,E20
5,Power Dragon,L30,5,Flare,E18,1,Apex Dragon,L33
5,Power Dragon,L30,5,Sea Emperor,E20,1,Shellwise,E26
5,Power Dragon,L30,5,Prince,E21,1,Apex Dragon,L33
5,Power Dragon,L30,2,Komodo Dragon,E22,1,XYZ,E34
5,Power Dragon,L30,5,Mimic,E24,1,Apex Dragon,L33
5,Power Dragon,L30,2,Shellwise,E26,1,Apex Dragon,L33
5,Power Dragon,L30,5,Barbarian Duke X,E27,1,Apex Dragon,L33
5,Power Dragon,L30,5,Toucan,E28,1,XYZ,E34
5,Power Dragon,L30,5,Hellwisp,E29,1,Apex Dragon,L33
5,Power Dragon,L30,2,Caiman,E30,2,Tiamat,L6
5,Power Dragon,L30,5,Firefly,E31,1,XYZ,E34
5,Power Dragon,L30,2,Sea Serpent,E32,1,Apex Dragon,L33
5,Power Dragon,L30,5,Ghost,E33,1,Apex Dragon,L33
5,Power Dragon,L30,5,XYZ,E34,1,Apex Dragon,L33
5,Power Dragon,L30,2,Leatherback,E35,1,Apex Dragon,L33
5,Power Dragon,L30,5,Cavernshade,E36,1,Apex Dragon,L33
5,Power Dragon,L30,5,Dragonfly,E37,2,Wartybug,L13
5,Power Dragon,L30,2,Tenebris,L1,1,Cinderbat,L28
5,Power Dragon,L30,2,Blizzard,L2,1,Spike,L14
5,Power Dragon,L30,2,Tempest,L3,1,Endstone Protector,L9
5,Power Dragon,L30,2,Chameleon,L4,1,Condor,L31
5,Power Dragon,L30,2,Tiamat,L6,1,Endstone Protector,L9
5,Power Dragon,L30,2,Wyvern,L7,1,Cinderbat,L28
5,Power Dragon,L30,2,Tortoise,L8,1,Spike,L14
5,Power Dragon,L30,5,Endstone Protector,L9,1,Kraken,L15
5,Power Dragon,L30,2,Naga,L11,1,Spike,L14
5,Power Dragon,L30,5,Lapis Creeper,L12,1,Kraken,L15
5,Power Dragon,L30,5,Wartybug,L13,1,Cinderbat,L28
5,Power Dragon,L30,5,Spike,L14,1,Taurus,L17
5,Power Dragon,L30,5,Kraken,L15,1,Burningsoul,L27
5,Power Dragon,L30,5,Taurus,L17,1,Shinyfish,L23
5,Power Dragon,L30,5,Daemon,L18,1,Burningsoul,L27
5,Power Dragon,L30,5,Moltenfish,L20,1,Shinyfish,L23
5,Power Dragon,L30,5,Shinyfish,L23,1,Lord Jawbus,L26
5,Power Dragon,L30,5,Ananke,L24,1,Burningsoul,L27
5,Power Dragon,L30,5,Hideonbox,L25,1,Cinderbat,L28
5,Power Dragon,L30,5,Lord Jawbus,L26,1,Apex Dragon,L33
5,Power Dragon,L30,5,Burningsoul,L27,1,Apex Dragon,L33
5,Power Dragon,L30,5,Cinderbat,L28,1,Apex Dragon,L33
5,Power Dragon,L30,2,Megalith,L29,1,Apex Dragon,L33
5,Power Dragon,L30,5,Power Dragon,L30,1,Apex Dragon,L33
5,Power Dragon,L30,5,Condor,L31,1,Apex Dragon,L33
5,Power Dragon,L30,5,Sun Fish,L32,1,Apex Dragon,L33
5,Power Dragon,L30,5,Dodo,L34,2,Condor,L31
5,Power Dragon,L30,5,Jormung,L36,1,Apex Dragon,L33
5,Power Dragon,L30,5,Etherdrake,L39,1,Apex Dragon,L33
5,Power Dragon,L30,5,Galaxy Fish,L41,1,Apex Dragon,L33
5,Power Dragon,L30,5,Molthorn,L42,1,Apex Dragon,L33
5,Power Dragon,L30,2,Starborn,L44,2,Tempest,L3
5,Condor,L31,2,Grove,C1,2,Boreal Owl,C34
5,Condor,L31,2,Mist,C2,1,Cod,C5
5,Condor,L31,2,Flash,C3,1,Lapis Zombie,C9
5,Condor,L31,5,Phanpyre,C4,2,Dreadwing,R49
5,Condor,L31,5,Cod,C5,1,Night Squid,C8
5,Condor,L31,5,Phanflare,C7,2,Dreadwing,R49
5,Condor,L31,5,Night Squid,C8,1,Verdant,C11
5,Condor,L31,5,Lapis Zombie,C9,1,Chill,C12
5,Condor,L31,5,Hideonleaf,C10,2,Grove,C1
5,Condor,L31,5,Verdant,C11,1,Sea Archer,C14
5,Condor,L31,5,Chill,C12,1,Voracious Spider,C15
5,Condor,L31,5,Sea Archer,C14,1,Birries,C17
5,Condor,L31,5,Voracious Spider,C15,1,Tank Zombie,C18
5,Condor,L31,5,Hideongift,C16,2,Grove,C1
5,Condor,L31,5,Birries,C17,1,Tadgang,C20
5,Condor,L31,5,Tank Zombie,C18,1,Zealot,C21
5,Condor,L31,5,Crow,C19,2,Toucan,E28
5,Condor,L31,2,Tadgang,C20,1,Coralot,C23
5,Condor,L31,5,Zealot,C21,1,Golden Ghoul,C27
5,Condor,L31,5,Coralot,C23,2,Mist,C2
5,Condor,L31,5,Harpy,C24,1,Golden Ghoul,C27
5,Condor,L31,5,Mudworm,C25,2,Grove,C1
5,Condor,L31,5,Golden Ghoul,C27,1,Azure,C29
5,Condor,L31,5,Azure,C29,1,Bezal,C30
5,Condor,L31,5,Bezal,C30,1,Yog,C33
5,Condor,L31,5,Yog,C33,1,Miner Zombie,C36
5,Condor,L31,5,Boreal Owl,C34,2,Toucan,E28
5,Condor,L31,2,Newt,C35,2,Mist,C2
5,Condor,L31,5,Miner Zombie,C36,2,Fungloom,R52
5,Condor,L31,2,Bramble,U1,2,Kiwi,U34
5,Condor,L31,2,Tide,U2,1,Mossybit,U11
5,Condor,L31,2,Quake,U3,1,Rain Slime,U12
5,Condor,L31,5,Sparrow,U4,2,Toucan,E28
5,Condor,L31,5,Goldfin,U5,1,Mossybit,U11
5,Condor,L31,5,Troglobyte,U6,1,Rain Slime,U12
5,Condor,L31,5,Hideoncave,U7,2,Bramble,U1
5,Condor,L31,2,Salamander,U8,1,Mossybit,U11
5,Condor,L31,2,Cuboa,U9,1,Rain Slime,U12
5,Condor,L31,5,Pest,U10,2,Bramble,U1
5,Condor,L31,2,Mossybit,U11,1,Salmon,U20
5,Condor,L31,5,Rain Slime,U12,1,Seer,U15
5,Condor,L31,5,Seer,U15,1,Obsidian Defender,U18
5,Condor,L31,5,Heron,U16,2,Toucan,E28
5,Condor,L31,5,Obsidian Defender,U18,1,Zombie Soldier,U24
5,Condor,L31,5,Salmon,U20,1,Ent,U29
5,Condor,L31,2,Viper,U21,1,Zombie Soldier,U24
5,Condor,L31,5,Praying Mantis,U22,2,Bramble,U1
5,Condor,L31,5,Zombie Soldier,U24,1,Sycophant,U27
5,Condor,L31,5,Bambuleaf,U25,2,Pandarai,E4
5,Condor,L31,5,Sycophant,U27,1,Soul of the Alpha,U30
5,Condor,L31,5,Seagull,U28,2,Toucan,E28
5,Condor,L31,5,Ent,U29,1,Magma Slug,U32
5,Condor,L31,5,Soul of the Alpha,U30,1,Flaming Spider,U33
5,Condor,L31,5,Mochibear,U31,2,Pandarai,E4
5,Condor,L31,5,Magma Slug,U32,1,Stridersurfer,U38
5,Condor,L31,5,Flaming Spider,U33,1,Bruiser,U36
5,Condor,L31,5,Kiwi,U34,2,Toucan,E28
5,Condor,L31,5,Bruiser,U36,2,Quake,U3
5,Condor,L31,5,Stridersurfer,U38,2,Tide,U2
5,Condor,L31,2,Rana,U39,2,Toad,R5
5,Condor,L31,5,Termite,U40,2,Cropeetle,R16
5,Condor,L31,2,Sylvan,R1,2,Falcon,R58
